Tytul_zas	Opis	Nr_zgl	Nr_szer	Nr_zdj	Kod_zas	Kod_ukl	Data_wyk	Pochodz	Rozdz	Barwy	B_WGS84	L_WGS84	H_WGS84	X_PUWG	Y_PUWG	H_norm	H_sred	Omega	Fi	Kappa	Nr_karty	Wykonawca	Nr_obiektu	Nr_etapu
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0050	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82424926	20.47852183	1801,33	663191,33	597291,72	1770,80	162	0,029147	0,011316	-178,789592	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0051	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82428502	20.47203632	1795,06	663186,43	596864,90	1764,52	162	0,055101	0,030711	-178,756699	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0052	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82431271	20.46551767	1788,88	663180,63	596435,91	1758,34	162	-0,012815	0,027378	-178,767620	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0053	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82431011	20.45880783	1792,77	663171,25	595994,42	1762,23	162	0,016632	0,015416	-178,757116	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0054	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82430359	20.45239283	1799,74	663161,87	595572,33	1769,20	162	-0,007107	0,026512	-178,764910	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0055	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82430127	20.44582454	1803,87	663152,78	595140,15	1773,32	162	0,000116	-0,018633	-178,828460	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0056	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82432137	20.43923722	1800,33	663146,21	594706,66	1769,77	162	0,046006	0,011175	-178,807596	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0057	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82433343	20.43268219	1794,68	663138,82	594275,32	1764,13	162	-0,009622	0,011505	-178,775073	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0058	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82429833	20.42616141	1792,73	663126,27	593846,34	1762,17	162	-0,050707	0,012297	-178,773580	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0059	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82428156	20.41965779	1795,42	663115,83	593418,44	1764,86	162	-0,048537	0,009053	-178,813349	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0060	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82430052	20.41308822	1797,52	663109,31	592986,13	1766,95	162	0,028918	0,005589	-178,784669	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0061	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8243081	20.40654893	1790,61	663101,60	592555,83	1760,04	162	-0,030442	0,034997	-178,715138	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0062	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82429127	20.39999298	1793,97	663091,20	592124,49	1763,40	162	-0,016710	-0,009480	-178,755834	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0063	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82426813	20.39341582	1800,34	663080,11	591691,76	1769,76	162	0,017862	-0,089346	-178,792411	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0064	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82425418	20.386828	1792,84	663070,07	591258,32	1762,27	162	0,039624	0,032160	-178,821530	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0065	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82423835	20.38027496	1789,70	663059,90	590827,16	1759,13	162	-0,026627	0,012391	-178,818205	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0066	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8242475	20.37374281	1794,02	663052,58	590397,33	1763,43	162	0,001551	0,020527	-178,816092	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	149	0067	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.82431599	20.36716463	1800,83	663051,84	589964,34	1770,24	162	0,005791	-0,006061	-178,818908	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0068	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81533884	20.36728965	1799,98	662053,61	589991,80	1769,37	162	0,039412	-0,025751	1,189441	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0069	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81532285	20.37377876	1793,13	662060,08	590418,91	1762,52	162	0,016991	-0,034882	1,154744	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0070	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81531294	20.38034233	1792,90	662067,36	590850,90	1762,29	162	0,000033	-0,007198	1,143378	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0071	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81532729	20.38686125	1797,53	662077,32	591279,90	1766,92	162	0,001161	-0,023152	1,130847	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0072	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81534367	20.39345597	1805,21	662087,64	591713,89	1774,60	162	0,001996	0,090062	1,226778	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0073	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81535604	20.39995936	1793,73	662097,44	592141,88	1763,13	162	0,004706	-0,067844	1,221123	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0074	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81537528	20.40648854	1789,29	662108,07	592571,54	1758,70	162	0,020666	0,005061	1,259627	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0075	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81542805	20.41305974	1797,26	662122,53	593003,90	1766,66	162	0,026265	0,018923	1,169851	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0076	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81548983	20.41958577	1796,71	662137,98	593433,26	1766,12	162	-0,003202	-0,016191	1,144637	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0077	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81551409	20.42616682	1792,36	662149,36	593866,33	1761,78	162	-0,007469	-0,051034	1,099292	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0078	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8154539	20.43263978	1792,91	662151,24	594292,47	1762,33	162	-0,077105	-0,016900	1,177583	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0079	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81542317	20.43931803	1801,02	662156,72	594732,05	1770,44	162	-0,008297	-0,015088	1,200601	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0080	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81543827	20.44579212	1800,46	662167,06	595158,10	1769,88	162	-0,024244	-0,037827	1,175092	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0081	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81548517	20.45238421	1792,83	662181,13	595591,84	1762,27	162	-0,061339	-0,025532	1,181720	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0082	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81554686	20.45891639	1793,90	662196,81	596021,60	1763,33	162	-0,014320	-0,022042	1,225432	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0083	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81558902	20.46547567	1799,30	662210,39	596453,18	1768,74	162	-0,014841	-0,022030	1,058239	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0084	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81557101	20.47196678	1793,10	662217,23	596880,42	1762,54	162	0,005821	-0,018142	1,170571	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0085	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81551811	20.47860058	1792,50	662220,42	597317,13	1761,95	162	0,028119	-0,020773	1,189810	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0086	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81545689	20.48505819	1799,70	662222,49	597742,27	1769,14	162	-0,465486	-0,593501	1,222425	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0087	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81544586	20.49158727	1797,91	662230,27	598171,99	1767,36	162	0,156844	0,150694	1,137520	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0088	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8154091	20.49815007	1794,83	662235,28	598603,99	1764,28	162	-0,025816	-0,029863	1,180464	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0089	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81536252	20.50472308	1799,49	662239,25	599036,69	1768,95	162	0,011652	-0,003513	1,233782	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0090	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81535643	20.51127711	1797,17	662247,74	599468,04	1766,63	162	-0,021042	-0,042660	1,183877	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0091	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8153722	20.51780141	1791,61	662258,66	599897,38	1761,08	162	-0,030453	-0,029268	1,167012	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0092	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81541046	20.52434262	1795,96	662272,14	600327,79	1765,44	162	0,034060	-0,023521	1,139907	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0093	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.81542673	20.53094111	1797,55	662283,29	600762,01	1767,03	162	-0,028802	-0,015955	1,148018	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0094	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8154158	20.53743769	1792,99	662291,32	601189,59	1762,48	162	-0,018382	-0,007897	1,155797	13_013_12	OPGK Olsztyn	CZ2	2209
zdjêcie lotnicze RGB 2012 0,10 m [Nr_szer]/[Nr_zdj]	Zdjêcie lotnicze panchromatyczne wykonane w maju 2012 r., terenowa wielkoœæ piksela 0,10 m, szereg [Nr_szer], zdjêcie [Nr_zdj]	013/12	148	0095	ISOK.2012.10.[Nr_zdj]	2180	2012-05-09	Barwne cyfrowe zdjêcia lotnicze wykonane w 2012 roku. Terenowa wielkoœæ piksela 0,10 m	0,10	RGB	53.8154143	20.54396694	1794,49	662300,48	601619,30	1763,98	162	0,015033	-0,018767	1,200785	13_013_12	OPGK Olsztyn	CZ2	2209
